,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
0,4.479793574532195,-1.625799605997345,1.0481524637880006,-0.9356890228558137,0.9173971911208647,1.0277828016346624,0.83153875684678,1.471237839221279,0.5151837567101496,-0.449497806105819,-1.2428653296897902,-0.1697715417389356,0.8593278959332689,0.26310506017284885,-1.361126209267105,0.6554178052059692,-0.8885248839463685,-0.0997237823178696,0.470607061645993,-0.012551823372848547,-0.1923657583451277,-0.1990545606595891,0.5028907362905316,0.22833715281576483,0.35274428851832673,3
1,4.356073800672291,-0.06828908459610261,2.016173878959253,-1.5167825598014235,-0.41886415008817224,-0.5825346369819706,1.7148938853699014,-0.026680837075215402,0.9852777261265899,-0.8307246040105418,-1.7235565666114976,1.1714812044903564,-0.26557498836330895,-0.2764253312481464,-0.1336147425789117,0.15766363626193503,-0.5058845381894654,0.35913419592113627,-0.42080304643850774,0.929058016324807,0.4950405840809875,-0.306018548638343,0.8883671294954641,-0.23723598586235017,0.7100424708480791,3
2,4.2431805938977725,2.5609616211014394,4.363071909949563,0.18253227544734907,1.7738799941323533,-0.3628731387992774,0.4315275679412798,-1.3080317997112338,0.4497808964476606,-1.9575299671387887,0.18935495979821593,2.2900691037933605,1.1978075888103863,-0.13115984063527297,-0.7868889415959712,1.2679364705251361,0.624627608492744,-0.5046827453754243,-0.5591949379479795,-0.0816180029932968,0.25609151794783486,0.24287228736992048,0.43472444005324584,-0.3567238250732647,-0.6469960383195569,4
3,-3.013748482440464,0.725983116981129,2.3266720730715296,-3.2881827864453634,-2.3095736025669362,1.9099851671963202,-1.0831191552110644,0.22678647572418265,-0.11298768769646506,0.19113155606157467,-0.13919677632128724,-1.408615834027173,0.38401990096416627,-1.1510026166434313,-0.5049615044176833,-1.5581036815899343,0.27350099218644175,-0.8912814596989072,1.5335828820389898,-0.7000661880153353,-0.11340176353335296,0.18643848269771557,0.566017099984934,-0.06606873024933346,0.5000483553247185,3
4,4.246564872071701,5.966600449714764,-0.24630205734892519,-0.7899785226475742,-2.0967612555031803,-1.7123393665878586,-0.7690247723746424,0.5169497160801289,0.7885774242556565,-1.125638261010003,-1.6424601310550035,0.14282769628750902,0.7278650435412155,0.05162604892067546,1.509515928581711,-0.652273670091303,-0.6141788039500296,0.29579284753959767,-0.9704685562330131,1.17998377437185,-0.7938592310678579,0.10704606740134481,0.2181673737728338,0.4569728980536981,0.14789420816694518,3
5,3.337251008789007,-1.7363754334267993,1.0909281202988186,0.37378950393031696,1.483869032259988,-0.5640975174225518,1.711832233066899,-1.1776294475661473,0.2760563117432562,-1.3307524663797814,2.0130721316484363,1.6792984160898,-1.5431334228601448,-0.10692917646755618,-1.1925520596630077,-0.6094781185388319,-0.32291027230969704,0.060244851084945594,0.6781069783718983,-1.1507121027330856,-0.3256114683341481,0.2504169129548604,0.3082205314315125,0.4110454907506259,0.09073593361740659,4
6,0.3428011104722035,4.416655794839518,-1.326934864136182,-1.2799355562059822,0.5828017018310412,-0.08167674561631699,0.8570998142443069,0.5981980664046969,0.9379436495837425,-0.3112662984278459,-1.1253899957987206,1.3321507355826758,0.47906210848458297,0.3893377717565556,1.7873726922709805,0.5291513320179442,-0.4890406199325399,0.258431722453738,-0.883504638250941,0.7605468075424693,-0.6604433014666177,-0.09113044461021902,0.3546100959846237,0.43125950605955954,0.21099707709516632,3
7,3.2840983805967987,3.988751700449776,0.05900996699947836,0.7409361204629024,1.7106819493696475,-2.741404144933303,-0.5668557439104838,1.4675847954852808,-0.9256534439597708,1.0324167444944594,1.570581593503449,0.6504429673447853,-0.8048971414545069,0.19115177459433408,-0.49113856634859554,0.10986645700827546,0.9949815396623531,-1.6421098015832616,0.24795161171662894,0.6344971087063067,-0.13821034493205975,-0.26042259462460227,-0.23486080363238215,-1.1087886991645384,-0.36236775703525514,3
8,3.1340831093564887,6.285827528876221,0.4151201168911547,0.8524232283818352,0.20543842608340612,-1.314494145908466,-1.8319538591092865,-1.5641070963637895,-1.6649931352491871,-0.5661516853549537,-0.6283400417718966,0.4996170242136151,0.06452968886228305,-0.43537034986826695,-1.1202511536948299,0.8775412595263277,0.21157466017579507,1.4588475048671645,-0.8073654781438799,-1.4731041642085367,-0.6582076331931151,0.7957829621579614,-0.7759621129459221,-0.15199651985027807,0.2428407417931557,3
9,3.2975459958203324,1.7473883679807516,-1.4383459893766848,1.1794552286466518,-1.1492139808723043,0.04445594166942879,2.1195818068936334,0.5466358888723872,0.2102179194760474,1.3555310609990172,1.27633761279718,-0.03687842688221177,0.002898060225307475,0.008954432479230334,-0.46623784663763046,0.11151834126569904,1.0419659987513068,0.6721838274577214,0.7561794862356446,0.1894296357298142,-0.26594011206083135,-0.0793955204047958,-0.6698369065117284,-0.4287239680615891,-0.42130169906598347,3
10,3.3969780292799534,-0.5513475546742597,-0.43579087569186825,0.3171203987725004,-0.859675074535919,-0.20599788992168078,-1.2417355645757306,0.749927881241673,0.7803875323180942,-0.05892840167172847,-0.16948978397551262,0.09733872699402735,-1.92046234297324,0.24371369611449745,-0.4554050798721331,-0.5883680336615226,0.7451523697842322,-1.1093013848603643,-2.180666764435924,0.12074919829173847,0.0743057924503322,-0.4291942969086814,0.30988116076109706,0.3953880349654394,0.15816926937850947,3
11,4.079364482894803,6.983723658548226,2.574056492990672,-0.10427619861531312,0.43158487278306845,0.6237724308648604,1.82597998446156,1.1456654611596755,-0.3960391548026898,-0.8528941815678437,-0.7900551459610524,0.0782962387935302,0.3187144664204338,-0.7093071418207698,-0.9134938807154714,-0.9900783600754434,-0.6681705183650144,-0.06256969707166382,0.18601762266985267,-1.14155796213393,0.03860997955329748,-2.382166092543725,0.35027555092561136,-1.2478040476301009,0.18470411744066348,3
12,4.299343598327276,4.307220803132795,1.22406676007435,-0.8851838707160442,1.3249266843120466,0.35717678764232597,-1.9676939454177063,0.5857999076902283,3.27141509445383,-1.0206682132956395,0.18052637697923724,0.21014849042005568,1.250401025100838,2.2638059843462317,0.8756044938582755,-1.6547002876298356,-0.14396468457304934,-0.22215850886370347,1.4968645513320427,-0.27460581789809246,-0.09504167139872688,-0.06402167299535355,0.45713807427538766,0.20187700129785158,0.22186102597442428,4
13,0.6452672636125278,-1.761299682919497,-2.776861480739231,1.2621031255399275,-0.4343108589069244,-0.41571262527476494,0.9544025073774072,0.1364495996557431,0.10782586449711662,1.1798266203312153,-0.7461287972205247,-0.3700887789635665,0.7862314063784317,1.6880547279789078,-0.24795424637426683,-0.01835163365337844,0.012238962610358506,0.30753919764668947,0.2518955144916637,0.25612097652266197,-0.16899504365890472,0.030533761421949246,0.2760643791233177,0.44181327218282596,0.07639601388536699,3
14,3.249634633113761,3.4117578117955514,-1.3769119380415307,-0.061421423345405124,0.7467058047035755,-0.407235010923336,0.0788690025501686,1.1294687005852482,1.3956698584992928,-0.38588084859649135,-1.301877954730715,-0.3349603437873161,-0.7037605543755845,-0.08919095126067833,0.16530630052315431,-1.3598255045447647,-0.6181674514454776,1.157030029047312,-0.652616824292104,0.2552702701451792,-0.24926207377026632,0.006390282187915097,0.2963005006324787,-0.5686764941652456,-0.7294445819579087,3
15,3.340552405024443,0.4607390846029009,-0.3922177947812352,0.36743680677824075,-0.15583112973591862,-1.3567847223917229,0.15510932205417616,1.4105951875419218,-0.027618776945127266,0.15100728948152126,-0.5984625659390258,-1.5405789876408285,0.6401209000928612,-0.07403160511799256,1.0954551102577565,-0.778104813516819,0.3312470180318119,0.32109730297717576,0.5672500583830695,0.15757470785943062,0.2719363642174323,-0.6470004592771237,-0.680125456775247,0.2506327321346439,0.14933431577191184,3
16,-5.0883690629444445,5.926220116603479,-0.004249038411961781,-4.189230278598994,1.2231490095044077,-0.4758069033777601,-0.8064241019996019,0.5186152090063598,-0.21778468826822106,0.4513853188887215,0.7505307734938838,0.10691136629364828,-0.5960419219981623,-1.0988282141356973,0.7807042237644833,0.8817677648066817,-1.7249845192490816,0.23549472626419155,0.6851471516704777,-1.1182261901656045,-0.042793417979919535,-0.6742594012309813,-0.5036851421435774,0.20515102528805906,0.177100381856832,3
17,3.0943737352196514,4.786319269158722,1.4745823728540255,0.40773156223772755,-0.23269993909288422,1.1021841190783932,0.06921361128975878,0.7017034549920167,0.042651380511287584,-0.3310292248091386,-1.8629034306828505,-1.6878945781327177,1.0954986495093149,-0.7326436627244927,0.8795030113342194,0.6047479588056659,-0.6025114072560851,-0.1348163274173313,0.008454608415055187,-0.02411513944016186,-0.814939252381461,1.5470026855510612,-0.44146397283603034,1.0948777882916723,-0.34960950041478406,3
18,3.4290713200242173,-2.647783836608244,-1.0755338639278436,0.4127465509193158,0.9669470778395335,0.7242582080991258,1.2834489478177216,0.8994895538565797,0.6431580390070799,-1.2527717131059506,1.2032065952245783,-1.3248195279228883,1.5144294170607289,-0.3797247643302959,1.4072607191151092,-0.5398482150317774,-0.6390934936630606,-1.1448262071118562,-0.18946788925766134,0.6405543452364473,-0.0019922804086019985,-0.49990441402362806,-0.6502548938084656,-0.3888695135935485,-0.30268516461489514,4
19,3.1329004350021634,5.05424044235241,-0.2837706390468604,-0.6342092368028043,2.0482843799905237,-0.24477389377561298,-0.5632527980533024,-2.4678693134436926,-0.8340388289469556,-1.4414421122800063,-0.27943346565272253,0.908703568017746,0.4868324963456159,-0.21300121944742778,-1.0576676357712036,0.5123762582137485,-0.88651994252919,-1.4732454966740716,0.9640996518660954,-0.8028329622034469,-0.3991609027622055,-0.13682569024330676,-0.23979374619110438,-0.13270930590292263,0.7031054144908189,3
20,0.5851258374330719,-1.7862389861735928,-1.70806075579956,-1.10874509683974,0.4459018743386265,-0.8847985798831837,1.272188689097534,0.5574877124876401,0.7339518114576524,-0.4639002017635785,-1.0532938940652925,0.2697055903674441,1.1007662638903488,1.1525501914602223,0.7287873489944022,-1.3958465959113415,-0.17413105143066798,0.30596984601112664,0.4002001417654766,0.47755736371262714,-0.16057067416203008,-0.05429410322931649,0.3173001117558958,0.37562101762625943,0.253510113868723,3
21,3.2833364118877633,0.013998133411667446,0.29828953999686614,1.3290116393519922,-0.6916562423014672,0.9115169903082987,2.2421608490693044,0.4613457564809966,1.5882468976182542,1.4013336160907737,1.717846785705889,-0.6941821493601987,-0.10061632170758261,0.07255342949281829,1.0444869341946563,-0.468698601156913,-0.23656609585717958,0.11314799277978915,-0.18790320091385393,0.6690077262044589,0.7475668485032524,-0.3656990316974036,0.7311605792342325,0.021164003362603045,0.45726519853360026,3
22,-1.6395659948979837,-0.34316229161835876,-1.3954137151952188,0.6530081201742677,-0.8586169379538809,0.12887777436509884,1.5996664933961955,-2.301222385478268,-0.9678337819850893,0.3311598005182423,-1.8659577015039095,1.1603738751686008,0.520545869130113,-0.5548650743715599,-0.8560696212193769,-1.4833411660894473,0.8875352989453567,1.063935182908624,-1.0462749518405083,-0.40461032201454994,1.2517830492817024,-0.23568299541328408,-0.3744994607564378,-0.3151340194490583,0.5430670070613188,3
23,3.409270095316309,-1.6397627875358936,1.8141001184233205,1.373573025224843,-0.05623033377083153,-0.6051681781951386,-2.105285714018299,1.496148678028578,1.9731729419093877,-0.13938057714732094,-0.8756264990672847,-0.2874690012873713,0.09816017796963683,0.6389334088021803,0.4095499838203903,0.20376601455282328,0.8020336624062177,0.42988542882505865,-0.06741451700219381,-0.41890424913419794,0.045883541066329636,0.2675597825432308,0.2933297730206377,0.0842278954668435,0.12313724589901734,3
24,3.3368434467789108,0.6992011003078451,-1.9395270419039186,0.6598707855095114,-1.5347566504489338,-0.6005822374106673,0.5396931424346132,-0.6344553004515537,0.5109885966820209,0.43298356369004914,-0.7888370012897833,2.7286213204378837,-1.0696511174724372,-0.9074115798414907,-0.9413021862481474,-0.64687314768174,-0.0008243916676180518,0.40963275382098097,0.7458461177121603,0.28440706681811556,-0.1176095444482741,-0.0719196481246775,-0.49028305188436655,0.009533625283588698,0.5001366959927382,3
25,-2.5225582390478873,-1.2711338867161963,1.414514712071272,-1.1850445568635952,-1.662553326160205,0.8792285393339005,1.5793056669060541,-1.5233620778536712,-1.867650126003796,0.7045964328305374,-1.0967047819183828,2.1344518085003594,-0.9651564137467323,0.06866632635127234,0.7941949609077982,0.4518306130836256,0.9163514364795895,0.17149548661498226,-0.7187929664706789,0.7585676567098043,-1.0264699187647173,0.6375032949528721,0.1963891614188702,0.47455050173361657,0.010867448705003224,4
26,3.3650308356175422,-1.7957387325139167,1.7194006779109652,-3.0761708780547172,1.944628812940167,0.7217264629654032,-0.4596321501552225,1.0772838285852697,0.7073709187761512,1.0603219306357778,-0.9000544598295107,0.143655117829111,1.3031627370550605,-0.4728912771110666,1.1014500530730413,-0.6971139122290315,-0.8455192754340124,-0.4080164126220609,0.38350433639257187,0.14925822308895254,0.27252749066101,-0.02740375624975777,0.5352521800116113,-0.7583997853541269,-0.6042748464978518,3
27,4.5375963739557115,-1.9801732593781747,-0.37483611721713717,0.30374495744351515,1.4496577809185536,1.818996132326364,-0.7312211045488999,-0.1617395172663405,0.01591288783504652,-2.257029921378984,1.3512694549704454,-0.13210520644993107,-1.9895203847935452,1.2559411196808814,-0.020822525350049803,-0.0714315725928234,-0.6133242913126324,0.1718507958240787,0.8948552342629488,-0.11902772336861689,-0.1988069012787531,-0.07761893508819773,-0.46487795818501004,0.009118086915321566,0.5686966972427202,4
28,0.5754773913182873,-2.660843893044748,0.7303335898876722,-1.5818005640388413,-0.3329426878083511,0.9558107079581837,-0.17286098301679464,0.08256742794348737,-2.412310286728292,0.7713543683177799,0.1440021688947295,0.26735124342280003,-0.8536622646745641,0.25347799791668146,0.9783750819092919,-0.7144200763275415,0.09554887932766043,-1.234793504306949,-0.9212014943367042,1.3697310346567164,0.06987165249651328,1.001637231294972,0.037513351722386346,0.7084252005818751,0.06340169979626545,3
29,3.5232708979706864,-1.9640832060130733,-2.4756516993996347,0.5530168123620216,-0.311485991130115,-1.1846108219168137,-0.6294811340416753,1.385535297678719,-0.20772492506226614,-0.716888424156215,1.614616318109975,-0.8434049398831978,0.0799282832273478,0.36365059262344035,-0.5754722425142066,0.22219822488549656,-0.3270505856878727,1.253799798006793,0.6901223242224086,0.13708483973129004,-0.4126580295151484,0.16332860645555422,0.32805772147287215,0.14013553221970942,0.253690448298866,3
30,4.42373878403356,1.6041666120318645,-0.0491774746482887,1.3417085055364852,-0.411746933747413,-0.7587522988421949,7.935351964860615e-06,1.117184683032598,0.9400869977015271,-1.049123971659099,-1.1794773233210147,-1.336844874541785,-0.8103631524584679,1.0951226770271136,0.13849706953847862,-0.31989670124460456,-0.6227167015274482,1.1945336859999571,-0.931064302300552,0.2446990073768508,-0.559344585456062,0.17152816377400015,-0.7531864605347369,-0.702851779394239,-0.604322883147198,3
31,4.503239725918615,-1.656009927427173,-0.08088895710232524,-2.7087449188852935,0.5549097064965738,2.1071510375709317,0.4949732733335628,0.4614332172745883,0.36373460697390847,-0.30626632326957537,1.7134375452621402,0.5889958627160092,1.0691386007553034,0.5282935109725146,0.5648133897967259,-0.28766302237836716,-0.13459714044868964,0.3448676981536556,0.44132245396272074,0.2607963406610939,-0.33764203879220156,0.09414819135377067,0.2804312243214052,0.4162279806927004,0.160903387737051,4
32,4.480731986321608,-1.366637885578195,1.8165103327392325,1.0419937246301707,-1.3910604402836058,-1.2242130454216358,-1.2139002569836779,-1.045646294690844,-0.7389765939589226,-1.3770883167866228,-1.6307614953905323,1.1749515092311065,1.6728546459763627,-0.17695342615034804,-1.3552285390649106,-0.27827817971136803,0.7156507910896837,-0.2893711296450032,-1.163409047322991,-0.8261581794633597,-0.6070183469424478,0.12170179257221908,0.2206253720462491,0.27668004395669243,0.046170045545374794,3
33,3.395775622631948,-2.444656008838758,-0.45356903704899554,0.16739609212943085,0.10470949741035107,2.6327606257105995,-0.2385319901350691,-1.4337258222565152,1.4634795009221548,0.649088378088803,-0.22800796545229252,0.5098932265122096,-1.19328708273936,-0.03072576435272012,0.900448465937712,0.020923012897071658,-0.28648312725211955,0.4826011168045117,-2.383471154416634,-0.22237858049120773,-0.19104747461161364,0.14774177426487062,0.226292401870261,0.37263432064112745,0.18663082773173043,3
34,3.4264550416281487,0.06855588525285938,-2.0424055777837826,1.5402564788807096,0.6316452146241267,0.3014859870805222,-1.82978058922236,0.18564099288544988,-1.9109178230679589,0.4568761355281196,-0.22299976916085595,-0.44187668199471775,0.2914469341116992,-0.5223075405978734,0.2118008390468834,-1.980440995058884,1.0455171774291183,-1.2087285872079359,-0.31455426281112886,0.25755083058145367,0.3785782711968911,0.18626094934496212,-0.6847683914485881,-0.010896668934072595,0.44526727179608083,3
35,3.3180058652705178,1.2046127657028558,0.10545714723710198,0.10898682015840322,0.39239598830943967,0.12994011558298046,-1.678887210676598,-1.0813191532814586,-0.0737635052187886,0.5818273606902593,-0.9283867011103785,-0.9087116703427052,-1.8024324700383538,1.0977545041758836,-0.18636909919226324,0.7927613602254608,-0.22100084941216913,0.03027094898124938,0.7565144969352016,-0.2675333971141143,0.5487745854138096,0.9609081563625889,-0.636224127475746,-0.020434260935849546,0.44021327217788786,3
